
     0.966         0.747         0.856
     0.756         0.050         0.024
     0.399         0.981         0.168
     0.887         0.771         0.753
     0.967         0.639         0.160
     0.737         0.523         0.354
     0.652         0.564         0.091
     0.774         0.169         0.625
     0.462         0.561         0.564
     0.137         0.714         0.239
     0.167         0.705         0.679
     0.151         0.018         0.052
     0.462         0.570         0.889
     0.187         0.175         0.823
     0.799         0.549         0.717
     0.225         0.923         0.669
     0.738         0.051         0.036
     0.662         0.070         0.375
     0.832         0.425         0.242
     0.827         0.449         0.159
     0.485         0.410         0.357
     0.707         0.729         0.360
     0.583         0.422         0.051
     0.910         0.097         0.636
     0.237         0.206         0.148
     0.577         0.288         0.938
     0.577         0.817         0.106
     0.271         0.111         0.669
     0.406         0.755         0.746
     0.316         0.572         0.480
     0.040         0.430         0.489
     0.193         0.964         0.238
     0.667         0.998         0.894
     0.784         0.130         0.374
     0.345         0.399         0.644
     0.086         0.363         0.377
     0.488         0.678         0.724
     0.268         0.288         0.244
     0.101         0.491         0.971
     0.880         0.307         0.323
     0.577         0.530         0.137
     0.576         0.945         0.830
     0.420         0.149         0.999
     0.477         0.746         0.391
     0.339         0.275         0.270
     0.813         0.140         0.291
     0.789         0.146         0.298
     0.473         0.525         0.701
     0.217         0.303         0.210
     0.681         0.465         0.540
     0.256         0.739         0.877
     0.779         0.074         0.686
     0.230         0.073         0.415
     0.908         0.183         0.175
     0.616         0.664         0.232
     0.185         0.130         0.917
     0.811         0.935         0.880
     0.853         0.884         0.414
     0.838         0.925         0.994
     0.830         0.807         0.752
     0.308         0.403         0.692
     0.375         0.219         0.689
     0.251         0.066         0.197
     0.788         0.934         0.856
     0.802         0.185         0.423
     0.117         0.158         0.065
     0.676         0.092         0.347
     0.101         0.431         0.751
     0.348         0.858         0.965
     0.627         0.309         0.972
     0.530         0.105         0.190
     0.980         0.397         0.106
     0.888         0.595         0.215
     0.495         0.597         0.815
     0.748         0.815         0.841
     0.700         0.876         0.850
     0.311         0.277         0.634
     0.189         0.688         0.957
     0.698         0.160         0.279
     0.243         0.729         0.025
     0.595         0.375         0.240
     0.007         0.676         0.459
     0.945         0.347         0.444
     0.452         0.132         0.634
     0.832         0.284         0.932
     0.388         0.611         0.670
     0.767         0.055         0.649
     0.048         0.614         0.856
     0.428         0.922         0.252
     0.662         0.988         0.904
     0.214         0.420         0.322
     0.946         0.268         0.017
     0.906         0.223         0.313
     0.638         0.210         0.119
     0.144         0.975         0.385
     0.026         0.802         0.651
     0.715         0.396         0.078
     0.637         0.290         0.469
     0.432         0.310         0.241
     0.609         0.022         0.131
     0.631         0.851         0.837
     0.483         0.360         0.232
     0.027         0.351         0.640
     0.622         0.324         0.920
     0.083         0.089         0.737
     0.840         0.761         0.019
     0.633         0.805         0.741
     0.204         0.897         0.937
     0.914         0.778         0.556
     0.545         0.858         0.134
     0.581         0.630         0.673
     0.288         0.200         0.532
     0.350         0.742         0.958
     0.421         0.435         0.104
     0.141         0.950         0.527
     0.179         0.396         0.144
     0.414         0.918         0.620
     0.400         0.403         0.695
     0.288         0.305         0.079
     0.604         0.334         0.827
     0.724         0.924         0.817
     0.412         0.596         0.682
     0.266         0.568         0.538
     0.982         0.961         0.298
     0.130         0.505         0.521
     0.944         0.049         0.553
     0.478         0.903         0.388
     0.705         0.493         0.140
     0.212         0.069         0.086
     0.968         0.065         0.887
     0.826         0.600         0.748
     0.139         0.887         0.530
     0.333         0.040         0.566
     0.743         0.182         0.719
     0.108         0.578         0.789
     0.149         0.651         0.211
     0.253         0.176         0.835
     0.527         0.065         0.934
     0.784         0.903         0.394
     0.086         0.151         0.595
     0.885         0.491         0.037
     0.294         0.599         0.147
     0.530         0.872         0.244
     0.924         0.256         0.931
     0.604         0.526         0.283
     0.074         0.568         0.174
     0.103         0.560         0.049
     0.868         0.422         0.320
     0.786         0.638         0.918
     0.805         0.771         0.766
     0.107         0.404         0.043
     0.999         0.349         0.072
     0.129         0.917         0.196
     0.291         0.362         0.980
     0.835         0.798         0.782
     0.291         0.712         0.736
     0.357         0.456         0.377
     0.844         0.455         0.276
     0.780         0.811         0.245
     0.673         0.089         0.666
     0.242         0.347         0.999
     0.736         0.490         0.818
     0.537         0.287         0.494
     0.207         0.308         0.420
     0.117         0.697         0.399
     0.639         0.827         0.728
     0.051         0.869         0.342
     0.799         0.125         0.326
     0.444         0.574         0.226
     0.321         0.693         0.482
     0.702         0.932         0.035
     0.638         0.708         0.662
     0.857         0.286         0.634
     0.002         0.965         0.632
     0.425         0.876         0.514
     0.957         0.154         0.303
     0.415         0.527         0.449
     0.165         0.386         0.167
     0.615         0.287         0.347
     0.145         0.774         0.596
     0.564         0.995         0.265
     0.893         0.762         0.924
     0.514         0.264         0.945
     0.045         0.691         0.532
     0.696         0.206         0.125
     0.072         0.323         0.171
     0.366         0.098         0.617
     0.658         0.827         0.391
     0.566         0.501         0.986
     0.828         0.457         0.012
     0.390         0.624         0.404
     0.865         0.371         0.164
     0.407         0.506         0.965
     0.881         0.447         0.507
     0.289         0.227         0.956
     0.451         0.688         0.878
     0.494         0.353         0.822
     0.998         0.858         0.489
     0.248         0.337         0.039
     0.340         0.424         0.736
     0.297         0.186         0.863
     0.568         0.240         0.807
     0.216         0.096         0.178
     0.978         0.667         0.995
     0.865         0.792         0.292
     0.945         0.226         0.207
     0.864         0.307         0.214
     0.935         0.381         0.235
     0.616         0.504         0.833
     0.365         0.483         0.344
     0.120         0.118         0.739
     0.265         0.854         0.616
     0.433         0.651         0.912
     0.559         0.965         0.797
     0.688         0.300         0.623
     0.297         0.250         0.965
     0.674         0.413         0.549
     0.058         0.287         0.074
     0.458         0.500         0.378
     0.014         0.775         0.220
     0.549         0.272         0.337
     0.501         0.217         0.757
     0.593         0.916         0.188
     0.189         0.043         0.448
     0.889         0.463         0.380
     0.325         0.209         0.857
     0.963         0.645         0.032
     0.842         0.603         0.881
     0.726         0.394         0.136
     0.842         0.125         0.967
     0.188         0.341         0.682
     0.149         0.605         0.331
     0.157         0.149         0.104
     0.164         0.690         0.359
     0.136         0.712         0.155
     0.864         0.550         0.996
     0.151         0.544         0.469
     0.345         0.349         0.980
     0.492         0.502         0.499
     0.091         0.243         0.842
     0.180         0.515         0.485
     0.855         0.898         0.970
     0.440         0.568         0.778
     0.728         0.206         0.621
     0.528         0.360         0.911
     0.637         0.230         0.570
     0.241         0.427         0.832
     0.773         0.475         0.950
     0.894         0.358         0.387
     0.823         0.246         0.076
     0.923         0.911         0.026
     0.300         0.786         0.302
     0.315         0.424         0.810
     0.620         0.203         0.302
     0.458         0.181         0.700
     0.977         0.480         0.833
     0.407         0.278         0.646
     0.329         0.128         0.875
     0.281         0.050         0.489
     0.235         0.938         0.705
     0.822         0.549         0.047
     0.012         0.858         0.847
     0.708         0.986         0.839
     0.055         0.458         0.710
     0.735         0.325         0.835
     0.414         0.565         0.400
     0.438         0.299         0.234
     0.542         0.714         0.495
     0.808         0.375         0.403
     0.640         0.339         0.686
     0.445         0.621         0.708
     0.467         0.438         0.353
     0.029         0.306         0.716
     0.394         0.414         0.065
     0.664         0.766         0.950
     0.271         0.015         0.347
     0.318         0.036         0.640
     0.785         0.729         0.564
     0.785         0.264         0.338
     0.218         0.700         0.600
     0.264         0.753         0.010
     0.372         0.232         0.950
     0.983         0.923         0.726
     0.053         0.890         0.097
     0.520         0.187         0.038
     0.926         0.776         0.768
     0.405         0.210         0.278
     0.292         0.501         0.687
     0.372         0.419         0.611
     0.888         0.677         0.183
     0.859         0.043         0.634
     0.214         0.061         0.324
     0.028         0.444         0.066
     0.006         0.804         0.659
     0.973         0.373         0.648
     0.581         0.898         0.204
     0.144         0.583         0.165
     0.516         0.642         0.435
     0.213         0.458         0.933
     0.748         0.188         0.026
     0.547         0.408         0.507
     0.896         0.252         0.313
     0.204         0.422         0.744
     0.338         0.367         0.791
     0.938         0.002         0.927
     0.496         0.366         0.119
     0.895         0.423         0.770
     0.588         0.540         0.825
     0.866         0.066         0.164
     0.363         0.757         0.221
     0.901         0.123         0.643
     0.024         0.134         0.731
     0.935         0.785         0.182
     0.082         0.166         0.491
     0.514         0.799         0.920
     0.430         0.003         0.976
     0.726         0.247         0.516
     0.295         0.583         0.124
     0.754         0.388         0.917
     0.895         0.623         0.160
     0.065         0.717         0.820
     0.312         0.376         0.520
     0.351         0.859         0.732
     0.083         0.322         0.797
     0.777         0.751         0.041
     0.515         0.699         0.170
     0.214         0.874         0.190
     0.178         0.491         0.573
     0.583         0.524         0.028
     0.965         0.550         0.507
     0.714         0.075         0.678
     0.072         0.119         0.683
     0.131         0.379         0.964
     0.523         0.721         0.964
     0.351         0.080         0.567
     0.540         0.781         0.328
     0.713         0.230         0.565
     0.947         0.436         0.989
     0.558         0.070         0.361
     0.457         0.850         0.934
     0.199         0.924         0.578
     0.182         0.994         0.030
     0.365         0.898         0.207
     0.313         0.019         0.079
     0.575         0.868         0.995
     0.567         0.811         0.396
     0.472         0.818         0.230
     0.746         0.658         0.590
     0.814         0.730         0.654
     0.943         0.895         0.670
     0.257         0.463         0.621
     0.836         0.281         0.273
     0.187         0.986         0.001
     0.974         0.234         0.796
     0.983         0.710         0.432
     0.922         0.703         0.298
     0.571         0.040         0.270
     0.281         0.488         0.231
     0.034         0.511         0.547
     0.040         0.215         0.300
     0.920         0.471         0.856
     0.505         0.476         0.464
     0.112         0.415         0.022
     0.405         0.101         0.631
     0.142         0.212         0.085
     0.133         0.713         0.349
     0.094         0.794         0.424
     0.197         0.999         0.890
     0.089         0.888         0.933
     0.359         0.343         0.549
     0.269         0.144         0.171
     0.071         0.362         0.258
     0.413         0.046         0.990
     0.758         0.487         0.882
     0.205         0.935         0.784
     0.952         0.203         0.157
     0.170         0.033         0.371
     0.783         0.661         0.353
     0.875         0.684         0.756
     0.945         0.058         0.820
     0.818         0.253         0.183
     0.183         0.557         0.845
     0.752         0.184         0.825
     0.332         0.067         0.313
     0.440         0.262         0.654
     0.845         0.414         0.764
     0.577         0.019         0.994
     0.418         0.820         0.409
     0.977         0.888         0.458
     0.134         0.822         0.654
     0.345         0.390         0.522
     0.880         0.491         0.200
     0.490         0.231         0.711
     0.888         0.000         0.085
     0.924         0.849         0.077
     0.861         0.664         0.558
     0.632         0.641         0.802
     0.294         0.599         0.013
     0.150         0.094         0.518
     0.957         0.753         0.668
     0.308         0.339         0.176
     0.990         0.625         0.609
     0.750         0.863         0.902
     0.337         0.189         0.893
     0.903         0.790         0.111
     0.190         0.960         0.448
     0.335         0.387         0.817
     0.677         0.818         0.468
     0.703         0.766         0.826
     0.406         0.719         0.726
     0.718         0.564         0.653
     0.470         0.714         0.943
     0.177         0.733         0.134
     0.497         0.652         0.322
     0.016         0.037         0.474
     0.963         0.931         0.655
     0.966         0.872         0.840
     0.011         0.664         0.770
     0.827         0.531         0.333
     0.508         0.374         0.988
     0.748         0.687         0.912
     0.921         0.920         0.295
     0.784         0.421         0.259
     0.919         0.350         0.851
     0.561         0.912         0.071
     0.219         0.872         0.716
     0.349         0.721         0.311
     0.540         0.973         0.625
     0.041         0.106         0.346
     0.102         0.016         0.377
     0.981         0.021         0.749
     0.280         0.530         0.142
     0.968         0.033         0.477
     0.132         0.270         0.369
     0.609         0.153         0.670
     0.656         0.428         0.996
     0.553         0.306         0.930
     0.910         0.117         0.953
     0.765         0.748         0.931
     0.715         0.619         0.164
     0.444         0.171         0.857
     0.945         0.013         0.877
     0.394         0.166         0.098
     0.636         0.104         0.100
     0.637         0.535         0.753
     0.672         0.210         0.281
     0.082         0.537         0.546
     0.361         0.520         0.246
     0.755         0.126         0.607
     0.771         0.367         0.581
     0.478         0.994         0.995
     0.702         0.408         0.836
     0.262         0.466         0.537
     0.168         0.221         0.507
     0.291         0.884         0.417
     0.370         0.366         0.037
     0.441         0.624         0.560
     0.435         0.175         0.084
     0.366         0.650         0.497
     0.595         0.395         0.063
     0.572         0.221         0.490
     0.541         0.082         0.191
     0.136         0.654         0.133
     0.373         0.788         0.308
     0.168         0.746         0.310
     0.691         0.219         0.752
     0.181         0.250         0.438
     0.506         0.290         0.499
     0.615         0.701         0.254
     0.918         0.402         0.118
     0.673         0.039         0.703
     0.536         0.782         0.884
     0.636         0.384         0.079
     0.514         0.301         0.099
     0.438         0.278         0.250
     0.331         0.700         0.144
     0.209         0.237         0.078
     0.874         0.319         0.138
     0.835         0.441         0.519
     0.420         0.969         0.695
     0.668         0.141         0.408
     0.282         0.545         0.960
     0.675         0.651         0.167
     0.617         0.441         0.277
     0.481         0.876         0.709
     0.573         0.435         0.830
     0.789         0.152         0.566
     0.174         0.242         0.251
     0.982         0.134         0.737
     0.425         0.084         0.208
     0.235         0.876         0.209
     0.311         0.805         0.695
     0.794         0.957         0.685
     0.113         0.506         0.141
     0.533         0.861         0.718
     0.497         0.355         0.730
     0.127         0.298         0.131
     0.261         0.059         0.842
     0.450         0.525         0.779
     0.415         0.460         0.231
     0.430         0.595         0.961
     0.038         0.812         0.045
     0.974         0.725         0.971
     0.764         0.880         0.513
     0.023         0.656         0.970
     0.233         0.567         0.214
     0.159         0.763         0.673
     0.075         0.142         0.463
     0.801         0.290         0.316
     0.227         0.975         0.756
     0.887         0.657         0.204
     0.675         0.994         0.509
     0.096         0.726         0.374
     0.848         0.511         0.125
     0.865         0.035         0.462
     0.374         0.089         0.014
     0.162         0.814         0.661
     0.456         0.488         0.982
     0.951         0.692         0.667
     0.167         0.730         0.807
     0.598         0.635         0.452
     0.261         0.994         0.565
     0.407         0.953         0.022
     0.663         0.374         0.494
     0.386         0.432         0.125
     0.551         0.995         0.849
     0.398         0.646         0.388
     0.385         0.035         0.455
     0.379         0.830         0.211
     0.889         0.746         0.895
     0.380         0.581         0.382
     0.276         0.621         0.839
     0.392         0.640         0.254
     0.890         0.356         0.762
     0.360         0.257         0.586
     0.623         0.503         0.374
     0.625         0.942         0.182
     0.395         0.712         0.807
     0.125         0.879         0.105
     0.919         0.555         0.966
     0.132         0.661         0.422
     0.162         0.195         0.387
     0.382         0.595         0.754
     0.068         0.869         0.237
     0.142         0.433         0.161
     0.393         0.818         0.463
     0.433         0.098         0.521
     0.686         0.444         0.308
     0.602         0.981         0.132
     0.474         0.677         0.833
     0.100         0.697         0.939
     0.704         0.895         0.155
     0.338         0.657         0.191
     0.447         0.984         0.398
     0.306         0.713         0.661
     0.428         0.883         0.797
     0.441         0.574         0.910
     0.812         0.798         0.730
     0.462         0.988         0.226
     0.529         0.001         0.567
     0.799         0.318         0.085
     0.971         0.832         0.241
     0.789         0.150         0.239
     0.209         0.796         0.753
     0.776         0.527         0.537
     0.889         0.924         0.509
     0.002         0.037         0.527
     0.944         0.589         0.380
     0.874         0.248         0.379
     0.633         0.965         0.848
     0.088         0.838         0.015
     0.758         0.087         0.962
     0.240         0.974         0.601
     0.323         0.059         0.779
     0.287         0.471         0.839
     0.893         0.221         0.202
     0.517         0.266         0.709
     0.944         0.434         0.395
     0.089         0.875         0.649
     0.925         0.438         0.646
     0.801         0.573         0.645
     0.992         0.386         0.643
     0.466         0.406         0.393
     0.543         0.613         0.456
     0.343         0.534         0.585
     0.598         0.731         0.212
     0.568         0.424         0.688
     0.321         0.963         0.315
     0.302         0.524         0.379
     0.856         0.429         0.092
     0.797         0.401         0.775
     0.607         0.269         0.089
     0.713         0.563         0.184
     0.006         0.016         0.872
     0.562         0.998         0.368
     0.723         0.020         0.267
     0.689         0.616         0.714
     0.114         0.004         0.786
     0.430         0.395         0.473
     0.439         0.589         0.149
     0.442         0.844         0.512
     0.901         0.906         0.579
     0.200         0.104         0.961
     0.678         0.523         0.835
     0.647         0.946         0.794
     0.774         0.550         0.778
     0.248         0.019         0.083
     0.933         0.206         0.866
     0.477         0.360         0.539
     0.407         0.296         0.084
     0.407         0.948         0.213
     0.384         0.686         0.023
     0.163         0.115         0.462
     0.951         0.896         0.372
     0.041         0.577         0.568
     0.933         0.289         0.298
     0.376         0.794         0.646
     0.677         0.299         0.355
     0.183         0.984         0.987
     0.805         0.261         0.689
     0.097         0.045         0.671
     0.785         0.555         0.227
     0.894         0.140         0.440
     0.573         0.240         0.900
     0.226         0.319         0.903
     0.774         0.223         0.915
     0.457         0.991         0.833
     0.304         0.435         0.757
     0.839         0.068         0.197
     0.800         0.420         0.008
     0.331         0.343         0.018
     0.291         0.610         0.848
     0.333         0.960         0.303
     0.270         0.749         0.844
     0.809         0.903         0.902
     0.365         0.583         0.277
     0.760         0.756         0.424
     0.840         0.217         0.388
     0.108         0.347         0.203
     0.621         0.210         0.989
     0.121         0.250         0.051
     0.065         0.023         0.626
     0.316         0.381         0.326
     0.866         0.820         0.899
     0.954         0.114         0.036
     0.917         0.941         0.912
     0.677         0.736         0.649
     0.929         0.929         0.195
     0.535         0.651         0.365
     0.239         0.809         0.103
     0.199         0.314         0.912
     0.267         0.335         0.343
     0.776         0.658         0.973
     0.946         0.259         0.839
     0.151         0.826         0.233
     0.172         0.004         0.159
     0.523         0.684         0.311
     0.928         0.303         0.907
     0.912         0.524         0.058
     0.337         0.989         0.097
     0.626         0.216         0.686
     0.401         0.163         0.239
     0.610         0.471         0.782
     0.712         0.508         0.571
     0.245         0.667         0.925
     0.873         0.828         0.388
     0.284         0.015         0.826
     0.392         0.613         0.255
     0.882         0.470         0.626
     0.622         0.387         0.015
     0.563         0.039         0.997
     0.719         0.667         0.202
     0.660         0.657         0.870
     0.561         0.149         0.969
     0.754         0.216         0.203
     0.032         0.573         0.049
     0.709         0.196         0.911
     0.077         0.106         0.559
     0.342         0.752         0.997
     0.379         0.096         0.840
     0.958         0.122         0.043
     0.707         0.613         0.030
     0.211         0.260         0.792
     0.327         0.759         0.637
     0.741         0.132         0.638
     0.744         0.854         0.046
     0.248         0.648         0.863
     0.900         0.084         0.917
     0.753         0.857         0.372
     0.499         0.829         0.989
     0.248         0.095         0.035
     0.289         0.535         0.250
     0.473         0.596         0.816
     0.243         0.644         0.484
     0.324         0.822         0.538
     0.896         0.999         0.341
     0.473         0.670         0.847
     0.697         0.625         0.399
     0.445         0.507         0.876
     0.388         0.044         0.044
     0.707         0.363         0.667
     0.951         0.042         0.087
     0.659         0.850         0.884
     0.441         0.256         0.306
     0.686         0.773         0.578
     0.878         0.050         0.136
     0.373         0.728         0.957
     0.367         0.320         0.758
     0.551         0.151         0.853
     0.872         0.038         0.860
     0.636         0.173         0.619
     0.239         0.001         0.822
     0.025         0.838         0.826
     0.324         0.891         0.336
     0.654         0.607         0.464
     0.716         0.437         0.693
     0.877         0.566         0.200
     0.318         0.134         0.325
     0.123         0.404         0.775
     0.998         0.292         0.071
     0.407         0.063         0.083
     0.123         0.870         0.550
     0.857         0.016         0.602
     0.510         0.845         0.124
     0.653         0.496         0.402
     0.935         0.937         0.217
     0.746         0.621         0.128
     0.746         0.715         0.981
     0.466         0.805         0.830
     0.141         0.316         0.475
     0.160         0.127         0.977
     0.070         0.917         0.385
     0.103         0.293         0.717
     0.164         0.636         0.879
     0.346         0.670         0.231
     0.126         0.167         0.703
     0.904         0.630         0.521
     0.989         0.131         0.468
     0.460         0.610         0.598
     0.871         0.462         0.324
     0.751         0.445         0.272
     0.689         0.220         0.401
     0.202         0.282         0.789
     0.653         0.457         0.647
     0.074         0.466         0.565
     0.587         0.643         0.711
     0.636         0.810         0.996
     0.953         0.965         0.719
     0.552         0.801         0.743
     0.890         0.558         0.397
     0.988         0.119         0.345
     0.078         0.519         0.959
     0.920         0.179         0.478
     0.811         0.746         0.700
     0.414         0.938         0.828
     0.167         0.223         0.138
     0.256         0.369         0.463
     0.073         0.343         0.676
     0.895         0.950         0.429
     0.501         0.808         0.392
     0.368         0.982         0.273
     0.936         0.110         0.457
     0.851         0.247         0.377
     0.406         0.257         0.957
     0.197         0.249         0.005
     0.567         0.652         0.256
     0.792         0.364         0.873
     0.863         0.159         0.941
     0.110         0.672         0.338
     0.563         0.900         0.144
     0.951         0.061         0.150
     0.321         0.887         0.466
     0.468         0.776         0.727
     0.346         0.380         0.145
     0.720         0.986         0.015
     0.721         0.755         0.594
     0.399         0.922         0.886
     0.774         0.048         0.560
     0.308         0.093         0.990
     0.750         0.207         0.668
     0.335         0.508         0.976
     0.696         0.307         0.559
     0.831         0.729         0.838
     0.639         0.921         0.867
     0.543         0.267         0.849
     0.077         0.419         0.354
     0.889         0.565         0.322
     0.710         0.335         0.806
     0.289         0.702         0.471
     0.969         0.679         0.520
     0.500         0.170         0.168
     0.732         0.928         0.842
     0.011         0.629         0.213
     0.854         0.858         0.455
     0.586         0.087         0.587
     0.073         0.736         0.723
     0.945         0.590         0.120
     0.258         0.147         0.429
     0.387         0.379         0.526
     0.360         0.548         0.650
     0.348         0.617         0.662
     0.365         0.578         0.140
     0.979         0.793         0.182
     0.594         0.254         0.781
     0.204         0.606         0.999
     0.852         0.196         0.552
     0.263         0.799         0.872
     0.989         0.526         0.767
     0.936         0.963         0.916
     0.768         0.783         0.636
     0.288         0.197         0.083
     0.556         0.717         0.772
     0.417         0.157         0.188
     0.708         0.029         0.709
     0.638         0.419         0.805
     0.509         0.010         0.953
     0.011         0.605         0.339
     0.406         0.657         0.767
     0.872         0.260         0.077
     0.008         0.824         0.451
     0.756         0.181         0.908
     0.227         0.628         0.958
     0.525         0.359         0.019
     0.564         0.279         0.079
     0.857         0.429         0.821
     0.898         0.397         0.577
     0.320         0.659         0.706
     0.090         0.368         0.194
     0.270         0.864         0.913
     0.734         0.334         0.713
     0.827         0.453         0.390
     0.517         0.045         0.249
     0.432         0.882         0.223
     0.277         0.214         0.250
     0.309         0.368         0.699
     0.903         0.531         0.586
     0.493         0.230         0.145
     0.191         0.703         0.776
     0.484         0.901         0.030
     0.402         0.778         0.475
     0.583         0.475         0.488
     0.918         0.806         0.365
     0.498         0.148         0.358
     0.481         0.211         0.715
     0.713         0.299         0.000
     0.072         0.081         0.004
     0.167         0.329         0.615
     0.904         0.895         0.618
     0.255         0.640         0.055
     0.581         0.919         0.993
     0.828         0.765         0.743
     0.873         0.793         0.021
     0.582         0.754         0.283
     0.966         0.349         0.133
     0.706         0.808         0.575
     0.792         0.307         0.375
     0.611         0.425         0.382
     0.173         0.910         0.618
     0.848         0.587         0.247
     0.058         0.475         0.935
     0.208         0.018         0.472
     0.423         0.866         0.029
     0.641         0.781         0.770
     0.802         0.801         0.785
     0.438         0.412         0.501
     0.277         0.032         0.120
     0.981         0.837         0.990
     0.815         0.863         0.531
     0.381         0.708         0.620
     0.974         0.437         0.548
     0.132         0.932         0.177
     0.065         0.518         0.405
     0.274         0.527         0.858
     0.067         0.427         0.199
     0.827         0.815         0.954
     0.144         0.821         0.303
     0.316         0.715         0.032
     0.763         0.972         0.430
     0.176         0.306         0.706
     0.586         0.929         0.838
     0.652         0.376         0.231
     0.640         0.339         0.069
     0.702         0.320         0.305
     0.218         0.996         0.272
     0.062         0.956         0.597
     0.769         0.815         0.451
     0.161         0.474         0.963
     0.958         0.073         0.014
     0.058         0.607         0.792
     0.592         0.529         0.423
     0.964         0.666         0.399
     0.853         0.431         0.993
     0.336         0.525         0.887
     0.706         0.392         0.971
     0.335         0.718         0.326
     0.249         0.610         0.923
     0.934         0.932         0.384
     0.940         0.542         0.096
     0.193         0.222         0.905
     0.647         0.345         0.262
     0.135         0.112         0.506
     0.076         0.501         0.544
     0.837         0.254         0.886
     0.316         0.038         0.347
     0.043         0.843         0.931
     0.702         0.695         0.820
     0.752         0.962         0.031
     0.863         0.426         0.512
     0.736         0.563         0.633
     0.399         0.480         0.164
     0.130         0.210         0.300
     0.870         0.404         0.083
     0.231         0.593         0.284
     0.368         0.294         0.874
     0.414         0.632         0.782
     0.390         0.874         0.225
     0.631         0.701         0.508
     0.939         0.668         0.047
     0.480         0.350         0.116
     0.316         0.421         0.095
     0.036         0.835         0.736
     0.600         0.779         0.746
     0.432         0.315         0.664
     0.918         0.339         0.962
     0.903         0.941         0.179
     0.686         0.921         0.764
     0.676         0.144         0.962
     0.657         0.890         0.880
     0.032         0.284         0.828
     0.045         0.646         0.936
     0.160         0.989         0.022
     0.559         0.502         0.938
     0.937         0.062         0.823
     0.821         0.008         0.463
     0.369         0.102         0.355
     0.582         0.074         0.278
     0.178         0.412         0.065
     0.354         0.262         0.825
     0.108         0.021         0.972
     0.154         0.917         0.813
     0.557         0.138         0.781
     0.348         0.997         0.346
     0.020         0.451         0.792
     0.818         0.768         0.010
     0.659         0.678         0.075
     0.677         0.245         0.046
     0.719         0.523         0.920
     0.554         0.174         0.231
     0.651         0.598         0.952
     0.804         0.263         0.906
     0.943         0.797         0.551
     0.419         0.443         0.660
     0.456         0.790         0.160
     0.940         0.744         0.219
     0.771         0.263         0.537
     0.035         0.898         0.097
     0.545         0.139         0.547
     0.069         0.251         0.882
     0.505         0.092         0.077
     0.083         0.835         0.141
     0.908         0.144         0.633
     0.789         0.828         0.254
     0.645         0.149         0.949
     0.707         0.876         0.115
     0.555         0.550         0.163
     0.144         0.999         0.623
     0.090         0.741         0.173
     0.875         0.493         0.726
     0.927         0.564         0.498
     0.415         0.148         0.731
     0.451         0.294         0.832
     0.210         0.693         0.995
     0.261         0.439         0.831
     0.399         0.738         0.881
     0.032         0.819         0.332
     0.595         0.434         0.728
     0.113         0.294         0.127
     0.256         0.994         0.347
     0.404         0.222         0.248
     0.861         0.886         0.692
     0.266         0.480         0.802
     0.434         0.074         0.804
     0.546         0.484         0.048
     0.367         0.286         0.619
     0.084         0.219         0.825
     0.329         0.190         0.452
     0.670         0.146         0.323
     0.050         0.682         0.481
     0.926         0.716         0.701
     0.865         0.829         0.802
     0.481         0.823         0.787
     0.982         0.980         0.228
     0.186         0.994         0.397
     0.863         0.982         0.001
     0.887         0.221         0.441
     0.803         0.425         0.931
     0.298         0.926         0.109
     0.135         0.367         0.571
     0.245         0.706         0.722
     0.170         0.868         0.252
     0.057         0.139         0.527
     0.824         0.284         0.821
     0.453         0.256         0.711
     0.470         0.633         0.878
     0.812         0.954         0.182
     0.055         0.597         0.868
     0.784         0.953         0.864
     0.421         0.467         0.234
     0.071         0.686         0.751
     0.254         0.761         0.949
     0.100         0.231         0.595
     0.155         0.800         0.850
     0.261         0.061         0.321
     0.135         0.425         0.495
     0.507         0.586         0.955
     0.560         0.609         0.300
     0.881         0.900         0.217
     0.487         0.666         0.248
     0.132         0.422         0.841
     0.952         0.142         0.011
     0.167         0.027         0.128
     0.831         0.736         0.936
     0.120         0.695         0.974
     0.175         0.963         0.427
     0.871         0.461         0.672
     0.358         0.175         0.467
     0.617         0.046         0.801
     0.488         0.632         0.303
     0.001         0.692         0.500
     0.798         0.541         0.160
     0.815         0.730         0.921
     0.025         0.432         0.685
     0.718         0.643         0.791
     0.236         0.496         0.053
     0.129         0.603         0.071
     0.436         0.433         0.786
     0.755         0.912         0.252
     0.098         0.160         0.282
     0.831         0.368         0.357
     0.551         0.867         0.000
     0.833         0.023         0.686
     0.499         0.932         0.842
     0.188         0.159         0.549
     0.814         0.584         0.496
     0.814         0.604         0.030
     0.759         0.851         0.555
     0.476         0.013         0.217
     0.184         0.923         0.522
     0.939         0.306         0.292
     0.581         0.497         0.745
     0.077         0.836         0.018
     0.566         0.112         0.759
     0.390         0.461         0.941
     0.832         0.871         0.648
     0.311         0.230         0.513
     0.229         0.028         0.369
     0.031         0.348         0.630
     0.741         0.289         0.308
     0.424         0.773         0.523
     0.965         0.732         0.572
     0.040         0.277         0.937
     0.060         0.666         0.200
     0.094         0.710         0.359
     0.257         0.041         0.188
     0.326         0.508         0.802
     0.484         0.211         0.951
     0.865         0.780         0.852
     0.065         0.204         0.404
     0.684         0.819         0.745
     0.020         0.104         0.591
     0.195         0.052         0.929
     0.524         0.742         0.736
     0.859         0.359         0.051
     0.160         0.635         0.885
     0.632         0.738         0.770
     0.474         0.946         0.519
